fill	x	y	group	clickSelects
#FFFEFE	48131	12.5	1373	48119-48143
#FFFEFE	48131.5	12	1373	48119-48143
#FFFEFE	48131	11.5	1373	48119-48143
#FEFDFD	48131	12.5	1374	48119-48144
#FEFDFD	48131.5	13	1374	48119-48144
#FEFDFD	48132	12.5	1374	48119-48144
#FEFDFD	48131.5	12	1374	48119-48144
#FCF9F8	48131.5	13	1375	48119-48145
#FCF9F8	48132	13.5	1375	48119-48145
#FCF9F8	48132.5	13	1375	48119-48145
#FCF9F8	48132	12.5	1375	48119-48145
#FEFEFF	48132	13.5	1376	48119-48146
#FEFEFF	48132.5	14	1376	48119-48146
#FEFEFF	48133	13.5	1376	48119-48146
#FEFEFF	48132.5	13	1376	48119-48146
#FEFCFC	48132.5	14	1377	48119-48147
#FEFCFC	48133	14.5	1377	48119-48147
#FEFCFC	48133.5	14	1377	48119-48147
#FEFCFC	48133	13.5	1377	48119-48147
#FEFCFC	48133	14.5	1378	48119-48148
#FEFCFC	48133.5	15	1378	48119-48148
#FEFCFC	48134	14.5	1378	48119-48148
#FEFCFC	48133.5	14	1378	48119-48148
#F8F6FB	48133.5	15	1379	48119-48149
#F8F6FB	48134	15.5	1379	48119-48149
#F8F6FB	48134.5	15	1379	48119-48149
#F8F6FB	48134	14.5	1379	48119-48149
#F7F6FB	48134	15.5	1380	48119-48150
#F7F6FB	48134.5	16	1380	48119-48150
#F7F6FB	48135	15.5	1380	48119-48150
#F7F6FB	48134.5	15	1380	48119-48150
#FFFFFF	48134.5	16	1381	48119-48151
#FFFFFF	48135	16.5	1381	48119-48151
#FFFFFF	48135.5	16	1381	48119-48151
#FFFFFF	48135	15.5	1381	48119-48151
#FFFEFE	48135	16.5	1382	48119-48152
#FFFEFE	48135.5	17	1382	48119-48152
#FFFEFE	48136	16.5	1382	48119-48152
#FFFEFE	48135.5	16	1382	48119-48152
#FCFBFD	48135.5	17	1383	48119-48153
#FCFBFD	48136	17.5	1383	48119-48153
#FCFBFD	48136.5	17	1383	48119-48153
#FCFBFD	48136	16.5	1383	48119-48153
#F6F5FA	48136	17.5	1384	48119-48154
#F6F5FA	48136.5	18	1384	48119-48154
#F6F5FA	48137	17.5	1384	48119-48154
#F6F5FA	48136.5	17	1384	48119-48154
#FCFCFE	48136.5	18	1385	48119-48155
#FCFCFE	48137	18.5	1385	48119-48155
#FCFCFE	48137.5	18	1385	48119-48155
#FCFCFE	48137	17.5	1385	48119-48155
#FFFFFF	48137	18.5	1386	48119-48156
#FFFFFF	48137.5	19	1386	48119-48156
#FFFFFF	48138	18.5	1386	48119-48156
#FFFFFF	48137.5	18	1386	48119-48156
#FBFBFD	48137.5	19	1387	48119-48157
#FBFBFD	48138	19.5	1387	48119-48157
#FBFBFD	48138.5	19	1387	48119-48157
#FBFBFD	48138	18.5	1387	48119-48157
#F0EEF7	48138	19.5	1388	48119-48158
#F0EEF7	48138.5	20	1388	48119-48158
#F0EEF7	48139	19.5	1388	48119-48158
#F0EEF7	48138.5	19	1388	48119-48158
#FBFBFD	48138.5	20	1389	48119-48159
#FBFBFD	48139	20.5	1389	48119-48159
#FBFBFD	48139.5	20	1389	48119-48159
#FBFBFD	48139	19.5	1389	48119-48159
#FDFAFA	48139	20.5	1390	48119-48160
#FDFAFA	48139.5	21	1390	48119-48160
#FDFAFA	48140	20.5	1390	48119-48160
#FDFAFA	48139.5	20	1390	48119-48160
#FEFDFC	48139.5	21	1391	48119-48161
#FEFDFC	48140	21.5	1391	48119-48161
#FEFDFC	48140.5	21	1391	48119-48161
#FEFDFC	48140	20.5	1391	48119-48161
#FBF5F5	48140	21.5	1392	48119-48162
#FBF5F5	48140.5	22	1392	48119-48162
#FBF5F5	48141	21.5	1392	48119-48162
#FBF5F5	48140.5	21	1392	48119-48162
#FBFBFD	48140.5	22	1393	48119-48163
#FBFBFD	48141	22.5	1393	48119-48163
#FBFBFD	48141.5	22	1393	48119-48163
#FBFBFD	48141	21.5	1393	48119-48163
#FDFDFE	48141	22.5	1394	48119-48164
#FDFDFE	48141.5	23	1394	48119-48164
#FDFDFE	48142	22.5	1394	48119-48164
#FDFDFE	48141.5	22	1394	48119-48164
#FEFDFD	48141.5	23	1395	48119-48165
#FEFDFD	48142	23.5	1395	48119-48165
#FEFDFD	48142.5	23	1395	48119-48165
#FEFDFD	48142	22.5	1395	48119-48165
#F4F3F9	48142	23.5	1396	48119-48166
#F4F3F9	48142.5	24	1396	48119-48166
#F4F3F9	48143	23.5	1396	48119-48166
#F4F3F9	48142.5	23	1396	48119-48166
#FFFFFF	48142.5	24	1397	48119-48167
#FFFFFF	48143	24.5	1397	48119-48167
#FFFFFF	48143.5	24	1397	48119-48167
#FFFFFF	48143	23.5	1397	48119-48167
#FFFFFF	48143	24.5	1398	48119-48168
#FFFFFF	48143.5	25	1398	48119-48168
#FFFFFF	48144	24.5	1398	48119-48168
#FFFFFF	48143.5	24	1398	48119-48168
#D4A6A0	48119.5	0	1399	48120-48120
#D4A6A0	48120	0.5	1399	48120-48120
#D4A6A0	48120.5	0	1399	48120-48120
#D4A6A0	48120	-0.5	1399	48120-48120
#F7ECEB	48120	0.5	1400	48120-48121
#F7ECEB	48120.5	1	1400	48120-48121
#F7ECEB	48121	0.5	1400	48120-48121
#F7ECEB	48120.5	0	1400	48120-48121
#EFDBD9	48120.5	1	1401	48120-48122
#EFDBD9	48121	1.5	1401	48120-48122
#EFDBD9	48121.5	1	1401	48120-48122
#EFDBD9	48121	0.5	1401	48120-48122
#F1E0DE	48121	1.5	1402	48120-48123
#F1E0DE	48121.5	2	1402	48120-48123
#F1E0DE	48122	1.5	1402	48120-48123
#F1E0DE	48121.5	1	1402	48120-48123
#F3E4E2	48121.5	2	1403	48120-48124
#F3E4E2	48122	2.5	1403	48120-48124
#F3E4E2	48122.5	2	1403	48120-48124
#F3E4E2	48122	1.5	1403	48120-48124
#F6EAE9	48122	2.5	1404	48120-48125
#F6EAE9	48122.5	3	1404	48120-48125
#F6EAE9	48123	2.5	1404	48120-48125
#F6EAE9	48122.5	2	1404	48120-48125
#FDF9F9	48122.5	3	1405	48120-48126
#FDF9F9	48123	3.5	1405	48120-48126
#FDF9F9	48123.5	3	1405	48120-48126
#FDF9F9	48123	2.5	1405	48120-48126
#FFFFFF	48123	3.5	1406	48120-48127
#FFFFFF	48123.5	4	1406	48120-48127
#FFFFFF	48124	3.5	1406	48120-48127
#FFFFFF	48123.5	3	1406	48120-48127
#FBFBFD	48123.5	4	1407	48120-48128
#FBFBFD	48124	4.5	1407	48120-48128
#FBFBFD	48124.5	4	1407	48120-48128
#FBFBFD	48124	3.5	1407	48120-48128
#FCFCFD	48124	4.5	1408	48120-48129
#FCFCFD	48124.5	5	1408	48120-48129
#FCFCFD	48125	4.5	1408	48120-48129
#FCFCFD	48124.5	4	1408	48120-48129
#FCF8F7	48124.5	5	1409	48120-48130
#FCF8F7	48125	5.5	1409	48120-48130
#FCF8F7	48125.5	5	1409	48120-48130
#FCF8F7	48125	4.5	1409	48120-48130
#FEFEFF	48125	5.5	1410	48120-48131
#FEFEFF	48125.5	6	1410	48120-48131
#FEFEFF	48126	5.5	1410	48120-48131
#FEFEFF	48125.5	5	1410	48120-48131
#FFFFFF	48125.5	6	1411	48120-48132
#FFFFFF	48126	6.5	1411	48120-48132
#FFFFFF	48126.5	6	1411	48120-48132
#FFFFFF	48126	5.5	1411	48120-48132
#F7EDEB	48126	6.5	1412	48120-48133
#F7EDEB	48126.5	7	1412	48120-48133
#F7EDEB	48127	6.5	1412	48120-48133
#F7EDEB	48126.5	6	1412	48120-48133
#F2E1DF	48126.5	7	1413	48120-48134
#F2E1DF	48127	7.5	1413	48120-48134
#F2E1DF	48127.5	7	1413	48120-48134
#F2E1DF	48127	6.5	1413	48120-48134
#FEFDFE	48127	7.5	1414	48120-48135
#FEFDFE	48127.5	8	1414	48120-48135
#FEFDFE	48128	7.5	1414	48120-48135
#FEFDFE	48127.5	7	1414	48120-48135
#FDFCFE	48127.5	8	1415	48120-48136
#FDFCFE	48128	8.5	1415	48120-48136
#FDFCFE	48128.5	8	1415	48120-48136
#FDFCFE	48128	7.5	1415	48120-48136
#FEFDFD	48128	8.5	1416	48120-48137
#FEFDFD	48128.5	9	1416	48120-48137
#FEFDFD	48129	8.5	1416	48120-48137
#FEFDFD	48128.5	8	1416	48120-48137
#FFFFFF	48128.5	9	1417	48120-48138
#FFFFFF	48129	9.5	1417	48120-48138
#FFFFFF	48129.5	9	1417	48120-48138
#FFFFFF	48129	8.5	1417	48120-48138
#FFFFFF	48129	9.5	1418	48120-48139
#FFFFFF	48129.5	10	1418	48120-48139
#FFFFFF	48130	9.5	1418	48120-48139
#FFFFFF	48129.5	9	1418	48120-48139
#FDF9F9	48129.5	10	1419	48120-48140
#FDF9F9	48130	10.5	1419	48120-48140
#FDF9F9	48130.5	10	1419	48120-48140
#FDF9F9	48130	9.5	1419	48120-48140
#FEFCFC	48130	10.5	1420	48120-48141
#FEFCFC	48130.5	11	1420	48120-48141
#FEFCFC	48131	10.5	1420	48120-48141
#FEFCFC	48130.5	10	1420	48120-48141
#FCF8F7	48130.5	11	1421	48120-48142
#FCF8F7	48131	11.5	1421	48120-48142
#FCF8F7	48131.5	11	1421	48120-48142
#FCF8F7	48131	10.5	1421	48120-48142
#FFFFFF	48131	11.5	1422	48120-48143
#FFFFFF	48131.5	12	1422	48120-48143
#FFFFFF	48132	11.5	1422	48120-48143
#FFFFFF	48131.5	11	1422	48120-48143
#FCF8F7	48131.5	12	1423	48120-48144
#FCF8F7	48132	12.5	1423	48120-48144
#FCF8F7	48132.5	12	1423	48120-48144
#FCF8F7	48132	11.5	1423	48120-48144
#FEFEFE	48132	12.5	1424	48120-48145
#FEFEFE	48132.5	13	1424	48120-48145
#FEFEFE	48133	12.5	1424	48120-48145
#FEFEFE	48132.5	12	1424	48120-48145
#FBF5F4	48132.5	13	1425	48120-48146
#FBF5F4	48133	13.5	1425	48120-48146
#FBF5F4	48133.5	13	1425	48120-48146
#FBF5F4	48133	12.5	1425	48120-48146
#FBF6F5	48133	13.5	1426	48120-48147
#FBF6F5	48133.5	14	1426	48120-48147
#FBF6F5	48134	13.5	1426	48120-48147
#FBF6F5	48133.5	13	1426	48120-48147
#F8EFEE	48133.5	14	1427	48120-48148
#F8EFEE	48134	14.5	1427	48120-48148
#F8EFEE	48134.5	14	1427	48120-48148
#F8EFEE	48134	13.5	1427	48120-48148
#FCFCFD	48134	14.5	1428	48120-48149
#FCFCFD	48134.5	15	1428	48120-48149
#FCFCFD	48135	14.5	1428	48120-48149
#FCFCFD	48134.5	14	1428	48120-48149
#F9F8FC	48134.5	15	1429	48120-48150
#F9F8FC	48135	15.5	1429	48120-48150
#F9F8FC	48135.5	15	1429	48120-48150
#F9F8FC	48135	14.5	1429	48120-48150
#F5F4FA	48135	15.5	1430	48120-48151
#F5F4FA	48135.5	16	1430	48120-48151
#F5F4FA	48136	15.5	1430	48120-48151
#F5F4FA	48135.5	15	1430	48120-48151
#F8F7FB	48135.5	16	1431	48120-48152
#F8F7FB	48136	16.5	1431	48120-48152
#F8F7FB	48136.5	16	1431	48120-48152
#F8F7FB	48136	15.5	1431	48120-48152
#ECE9F5	48136	16.5	1432	48120-48153
#ECE9F5	48136.5	17	1432	48120-48153
#ECE9F5	48137	16.5	1432	48120-48153
#ECE9F5	48136.5	16	1432	48120-48153
#EDEBF5	48136.5	17	1433	48120-48154
#EDEBF5	48137	17.5	1433	48120-48154
#EDEBF5	48137.5	17	1433	48120-48154
#EDEBF5	48137	16.5	1433	48120-48154
#F9F8FC	48137	17.5	1434	48120-48155
#F9F8FC	48137.5	18	1434	48120-48155
#F9F8FC	48138	17.5	1434	48120-48155
#F9F8FC	48137.5	17	1434	48120-48155
#FAF9FC	48137.5	18	1435	48120-48156
#FAF9FC	48138	18.5	1435	48120-48156
#FAF9FC	48138.5	18	1435	48120-48156
#FAF9FC	48138	17.5	1435	48120-48156
#FAFAFC	48138	18.5	1436	48120-48157
#FAFAFC	48138.5	19	1436	48120-48157
#FAFAFC	48139	18.5	1436	48120-48157
#FAFAFC	48138.5	18	1436	48120-48157
#F2F0F8	48138.5	19	1437	48120-48158
#F2F0F8	48139	19.5	1437	48120-48158
#F2F0F8	48139.5	19	1437	48120-48158
#F2F0F8	48139	18.5	1437	48120-48158
#FAFAFC	48139	19.5	1438	48120-48159
#FAFAFC	48139.5	20	1438	48120-48159
#FAFAFC	48140	19.5	1438	48120-48159
#FAFAFC	48139.5	19	1438	48120-48159
#FEFEFE	48139.5	20	1439	48120-48160
#FEFEFE	48140	20.5	1439	48120-48160
#FEFEFE	48140.5	20	1439	48120-48160
#FEFEFE	48140	19.5	1439	48120-48160
#FAF4F3	48140	20.5	1440	48120-48161
#FAF4F3	48140.5	21	1440	48120-48161
#FAF4F3	48141	20.5	1440	48120-48161
#FAF4F3	48140.5	20	1440	48120-48161
#FDF9F9	48140.5	21	1441	48120-48162
#FDF9F9	48141	21.5	1441	48120-48162
#FDF9F9	48141.5	21	1441	48120-48162
#FDF9F9	48141	20.5	1441	48120-48162
#FEFDFC	48141	21.5	1442	48120-48163
#FEFDFC	48141.5	22	1442	48120-48163
#FEFDFC	48142	21.5	1442	48120-48163
#FEFDFC	48141.5	21	1442	48120-48163
#FDFDFE	48141.5	22	1443	48120-48164
#FDFDFE	48142	22.5	1443	48120-48164
#FDFDFE	48142.5	22	1443	48120-48164
#FDFDFE	48142	21.5	1443	48120-48164
#FFFEFE	48142	22.5	1444	48120-48165
#FFFEFE	48142.5	23	1444	48120-48165
#FFFEFE	48143	22.5	1444	48120-48165
#FFFEFE	48142.5	22	1444	48120-48165
#FDFDFE	48142.5	23	1445	48120-48166
#FDFDFE	48143	23.5	1445	48120-48166
#FDFDFE	48143.5	23	1445	48120-48166
#FDFDFE	48143	22.5	1445	48120-48166
#FFFFFF	48143	23.5	1446	48120-48167
#FFFFFF	48143.5	24	1446	48120-48167
#FFFFFF	48144	23.5	1446	48120-48167
#FFFFFF	48143.5	23	1446	48120-48167
#FFFFFF	48143.5	24	1447	48120-48168
#FFFFFF	48144	24.5	1447	48120-48168
#FFFFFF	48144.5	24	1447	48120-48168
#FFFFFF	48144	23.5	1447	48120-48168
#FDFBFA	48144	24.5	1448	48120-48169
#FDFBFA	48144.5	25	1448	48120-48169
#FDFBFA	48145	24.5	1448	48120-48169
#FDFBFA	48144.5	24	1448	48120-48169
#D9B0AA	48120.5	0	1449	48121-48121
#D9B0AA	48121	0.5	1449	48121-48121
#D9B0AA	48121.5	0	1449	48121-48121
#D9B0AA	48121	-0.5	1449	48121-48121
#E8CCC8	48121	0.5	1450	48121-48122
#E8CCC8	48121.5	1	1450	48121-48122
#E8CCC8	48122	0.5	1450	48121-48122
#E8CCC8	48121.5	0	1450	48121-48122
#D3A39D	48121.5	1	1451	48121-48123
#D3A39D	48122	1.5	1451	48121-48123
#D3A39D	48122.5	1	1451	48121-48123
#D3A39D	48122	0.5	1451	48121-48123
#E9CFCB	48122	1.5	1452	48121-48124
#E9CFCB	48122.5	2	1452	48121-48124
#E9CFCB	48123	1.5	1452	48121-48124
#E9CFCB	48122.5	1	1452	48121-48124
#F1E0DD	48122.5	2	1453	48121-48125
#F1E0DD	48123	2.5	1453	48121-48125
#F1E0DD	48123.5	2	1453	48121-48125
#F1E0DD	48123	1.5	1453	48121-48125
#F9F2F1	48123	2.5	1454	48121-48126
#F9F2F1	48123.5	3	1454	48121-48126
#F9F2F1	48124	2.5	1454	48121-48126
#F9F2F1	48123.5	2	1454	48121-48126
#FAF9FC	48123.5	3	1455	48121-48127
#FAF9FC	48124	3.5	1455	48121-48127
#FAF9FC	48124.5	3	1455	48121-48127
#FAF9FC	48124	2.5	1455	48121-48127
#ECE9F5	48124	3.5	1456	48121-48128
#ECE9F5	48124.5	4	1456	48121-48128
#ECE9F5	48125	3.5	1456	48121-48128
#ECE9F5	48124.5	3	1456	48121-48128
#EAE7F4	48124.5	4	1457	48121-48129
#EAE7F4	48125	4.5	1457	48121-48129
#EAE7F4	48125.5	4	1457	48121-48129
#EAE7F4	48125	3.5	1457	48121-48129
#F5F3F9	48125	4.5	1458	48121-48130
#F5F3F9	48125.5	5	1458	48121-48130
#F5F3F9	48126	4.5	1458	48121-48130
#F5F3F9	48125.5	4	1458	48121-48130
#E7E3F2	48125.5	5	1459	48121-48131
#E7E3F2	48126	5.5	1459	48121-48131
#E7E3F2	48126.5	5	1459	48121-48131
#E7E3F2	48126	4.5	1459	48121-48131
#E0DCEE	48126	5.5	1460	48121-48132
#E0DCEE	48126.5	6	1460	48121-48132
#E0DCEE	48127	5.5	1460	48121-48132
#E0DCEE	48126.5	5	1460	48121-48132
#FEFEFE	48126.5	6	1461	48121-48133
#FEFEFE	48127	6.5	1461	48121-48133
#FEFEFE	48127.5	6	1461	48121-48133
#FEFEFE	48127	5.5	1461	48121-48133
#FDFBFB	48127	6.5	1462	48121-48134
#FDFBFB	48127.5	7	1462	48121-48134
#FDFBFB	48128	6.5	1462	48121-48134
#FDFBFB	48127.5	6	1462	48121-48134
#FCFCFD	48127.5	7	1463	48121-48135
#FCFCFD	48128	7.5	1463	48121-48135
#FCFCFD	48128.5	7	1463	48121-48135
#FCFCFD	48128	6.5	1463	48121-48135
#F4F2F9	48128	7.5	1464	48121-48136
#F4F2F9	48128.5	8	1464	48121-48136
#F4F2F9	48129	7.5	1464	48121-48136
#F4F2F9	48128.5	7	1464	48121-48136
#FBFBFD	48128.5	8	1465	48121-48137
#FBFBFD	48129	8.5	1465	48121-48137
#FBFBFD	48129.5	8	1465	48121-48137
#FBFBFD	48129	7.5	1465	48121-48137
#EAE7F3	48129	8.5	1466	48121-48138
#EAE7F3	48129.5	9	1466	48121-48138
#EAE7F3	48130	8.5	1466	48121-48138
#EAE7F3	48129.5	8	1466	48121-48138
#F8F7FB	48129.5	9	1467	48121-48139
#F8F7FB	48130	9.5	1467	48121-48139
#F8F7FB	48130.5	9	1467	48121-48139
#F8F7FB	48130	8.5	1467	48121-48139
#FBFAFD	48130	9.5	1468	48121-48140
#FBFAFD	48130.5	10	1468	48121-48140
#FBFAFD	48131	9.5	1468	48121-48140
#FBFAFD	48130.5	9	1468	48121-48140
#FDFAF9	48130.5	10	1469	48121-48141
#FDFAF9	48131	10.5	1469	48121-48141
#FDFAF9	48131.5	10	1469	48121-48141
#FDFAF9	48131	9.5	1469	48121-48141
#FDFCFE	48131	10.5	1470	48121-48142
#FDFCFE	48131.5	11	1470	48121-48142
#FDFCFE	48132	10.5	1470	48121-48142
#FDFCFE	48131.5	10	1470	48121-48142
#FCFCFE	48131.5	11	1471	48121-48143
#FCFCFE	48132	11.5	1471	48121-48143
#FCFCFE	48132.5	11	1471	48121-48143
#FCFCFE	48132	10.5	1471	48121-48143
#FEFEFE	48132	11.5	1472	48121-48144
#FEFEFE	48132.5	12	1472	48121-48144
#FEFEFE	48133	11.5	1472	48121-48144
#FEFEFE	48132.5	11	1472	48121-48144
#FAFAFC	48132.5	12	1473	48121-48145
#FAFAFC	48133	12.5	1473	48121-48145
#FAFAFC	48133.5	12	1473	48121-48145
#FAFAFC	48133	11.5	1473	48121-48145
#FEFDFD	48133	12.5	1474	48121-48146
#FEFDFD	48133.5	13	1474	48121-48146
#FEFDFD	48134	12.5	1474	48121-48146
#FEFDFD	48133.5	12	1474	48121-48146
#F7F6FB	48133.5	13	1475	48121-48147
#F7F6FB	48134	13.5	1475	48121-48147
#F7F6FB	48134.5	13	1475	48121-48147
#F7F6FB	48134	12.5	1475	48121-48147
#FDF9F9	48134	13.5	1476	48121-48148
#FDF9F9	48134.5	14	1476	48121-48148
#FDF9F9	48135	13.5	1476	48121-48148
#FDF9F9	48134.5	13	1476	48121-48148
#FCFCFE	48134.5	14	1477	48121-48149
#FCFCFE	48135	14.5	1477	48121-48149
#FCFCFE	48135.5	14	1477	48121-48149
#FCFCFE	48135	13.5	1477	48121-48149
#F6F5FA	48135	14.5	1478	48121-48150
#F6F5FA	48135.5	15	1478	48121-48150
#F6F5FA	48136	14.5	1478	48121-48150
#F6F5FA	48135.5	14	1478	48121-48150
#EAE7F4	48135.5	15	1479	48121-48151
#EAE7F4	48136	15.5	1479	48121-48151
#EAE7F4	48136.5	15	1479	48121-48151
#EAE7F4	48136	14.5	1479	48121-48151
#EAE7F4	48136	15.5	1480	48121-48152
#EAE7F4	48136.5	16	1480	48121-48152
#EAE7F4	48137	15.5	1480	48121-48152
#EAE7F4	48136.5	15	1480	48121-48152
#F2F0F8	48136.5	16	1481	48121-48153
#F2F0F8	48137	16.5	1481	48121-48153
#F2F0F8	48137.5	16	1481	48121-48153
#F2F0F8	48137	15.5	1481	48121-48153
#FAF9FC	48137	16.5	1482	48121-48154
#FAF9FC	48137.5	17	1482	48121-48154
#FAF9FC	48138	16.5	1482	48121-48154
#FAF9FC	48137.5	16	1482	48121-48154
#F8F7FB	48137.5	17	1483	48121-48155
#F8F7FB	48138	17.5	1483	48121-48155
#F8F7FB	48138.5	17	1483	48121-48155
#F8F7FB	48138	16.5	1483	48121-48155
#F8F7FB	48138	17.5	1484	48121-48156
#F8F7FB	48138.5	18	1484	48121-48156
#F8F7FB	48139	17.5	1484	48121-48156
#F8F7FB	48138.5	17	1484	48121-48156
#E8E5F3	48138.5	18	1485	48121-48157
#E8E5F3	48139	18.5	1485	48121-48157
#E8E5F3	48139.5	18	1485	48121-48157
#E8E5F3	48139	17.5	1485	48121-48157
#EEEBF6	48139	18.5	1486	48121-48158
#EEEBF6	48139.5	19	1486	48121-48158
#EEEBF6	48140	18.5	1486	48121-48158
#EEEBF6	48139.5	18	1486	48121-48158
#FDFCFE	48139.5	19	1487	48121-48159
#FDFCFE	48140	19.5	1487	48121-48159
#FDFCFE	48140.5	19	1487	48121-48159
#FDFCFE	48140	18.5	1487	48121-48159
#FDFBFB	48140	19.5	1488	48121-48160
#FDFBFB	48140.5	20	1488	48121-48160
#FDFBFB	48141	19.5	1488	48121-48160
#FDFBFB	48140.5	19	1488	48121-48160
#FCFCFE	48140.5	20	1489	48121-48161
#FCFCFE	48141	20.5	1489	48121-48161
#FCFCFE	48141.5	20	1489	48121-48161
#FCFCFE	48141	19.5	1489	48121-48161
#FEFEFE	48141	20.5	1490	48121-48162
#FEFEFE	48141.5	21	1490	48121-48162
#FEFEFE	48142	20.5	1490	48121-48162
#FEFEFE	48141.5	20	1490	48121-48162
#FFFFFF	48141.5	21	1491	48121-48163
#FFFFFF	48142	21.5	1491	48121-48163
#FFFFFF	48142.5	21	1491	48121-48163
#FFFFFF	48142	20.5	1491	48121-48163
#FDF9F9	48142	21.5	1492	48121-48164
#FDF9F9	48142.5	22	1492	48121-48164
#FDF9F9	48143	21.5	1492	48121-48164
#FDF9F9	48142.5	21	1492	48121-48164
#FFFFFF	48142.5	22	1493	48121-48165
#FFFFFF	48143	22.5	1493	48121-48165
#FFFFFF	48143.5	22	1493	48121-48165
#FFFFFF	48143	21.5	1493	48121-48165
#FDFDFE	48143	22.5	1494	48121-48166
#FDFDFE	48143.5	23	1494	48121-48166
#FDFDFE	48144	22.5	1494	48121-48166
#FDFDFE	48143.5	22	1494	48121-48166
#FEFEFE	48143.5	23	1495	48121-48167
#FEFEFE	48144	23.5	1495	48121-48167
#FEFEFE	48144.5	23	1495	48121-48167
#FEFEFE	48144	22.5	1495	48121-48167
#FBFAFD	48144	23.5	1496	48121-48168
#FBFAFD	48144.5	24	1496	48121-48168
#FBFAFD	48145	23.5	1496	48121-48168
#FBFAFD	48144.5	23	1496	48121-48168
#FAF9FC	48144.5	24	1497	48121-48169
#FAF9FC	48145	24.5	1497	48121-48169
#FAF9FC	48145.5	24	1497	48121-48169
#FAF9FC	48145	23.5	1497	48121-48169
#F7F6FB	48145	24.5	1498	48121-48170
#F7F6FB	48145.5	25	1498	48121-48170
#F7F6FB	48146	24.5	1498	48121-48170
#F7F6FB	48145.5	24	1498	48121-48170
#C68E87	48121.5	0	1499	48122-48122
#C68E87	48122	0.5	1499	48122-48122
#C68E87	48122.5	0	1499	48122-48122
#C68E87	48122	-0.5	1499	48122-48122
#F4E6E4	48122	0.5	1500	48122-48123
#F4E6E4	48122.5	1	1500	48122-48123
#F4E6E4	48123	0.5	1500	48122-48123
#F4E6E4	48122.5	0	1500	48122-48123
#FBF7F6	48122.5	1	1501	48122-48124
#FBF7F6	48123	1.5	1501	48122-48124
#FBF7F6	48123.5	1	1501	48122-48124
#FBF7F6	48123	0.5	1501	48122-48124
#F9F1F0	48123	1.5	1502	48122-48125
#F9F1F0	48123.5	2	1502	48122-48125
#F9F1F0	48124	1.5	1502	48122-48125
#F9F1F0	48123.5	1	1502	48122-48125
#FEFCFC	48123.5	2	1503	48122-48126
#FEFCFC	48124	2.5	1503	48122-48126
#FEFCFC	48124.5	2	1503	48122-48126
#FEFCFC	48124	1.5	1503	48122-48126
#F4F2F9	48124	2.5	1504	48122-48127
#F4F2F9	48124.5	3	1504	48122-48127
#F4F2F9	48125	2.5	1504	48122-48127
#F4F2F9	48124.5	2	1504	48122-48127
#D9D4EA	48124.5	3	1505	48122-48128
#D9D4EA	48125	3.5	1505	48122-48128
#D9D4EA	48125.5	3	1505	48122-48128
#D9D4EA	48125	2.5	1505	48122-48128
#DDD8ED	48125	3.5	1506	48122-48129
#DDD8ED	48125.5	4	1506	48122-48129
#DDD8ED	48126	3.5	1506	48122-48129
#DDD8ED	48125.5	3	1506	48122-48129
#EEECF6	48125.5	4	1507	48122-48130
#EEECF6	48126	4.5	1507	48122-48130
#EEECF6	48126.5	4	1507	48122-48130
#EEECF6	48126	3.5	1507	48122-48130
#E0DCEE	48126	4.5	1508	48122-48131
#E0DCEE	48126.5	5	1508	48122-48131
#E0DCEE	48127	4.5	1508	48122-48131
#E0DCEE	48126.5	4	1508	48122-48131
#DFDBEE	48126.5	5	1509	48122-48132
#DFDBEE	48127	5.5	1509	48122-48132
#DFDBEE	48127.5	5	1509	48122-48132
#DFDBEE	48127	4.5	1509	48122-48132
#FDFDFE	48127	5.5	1510	48122-48133
#FDFDFE	48127.5	6	1510	48122-48133
#FDFDFE	48128	5.5	1510	48122-48133
#FDFDFE	48127.5	5	1510	48122-48133
#FDFDFE	48127.5	6	1511	48122-48134
#FDFDFE	48128	6.5	1511	48122-48134
#FDFDFE	48128.5	6	1511	48122-48134
#FDFDFE	48128	5.5	1511	48122-48134
#F1EFF7	48128	6.5	1512	48122-48135
#F1EFF7	48128.5	7	1512	48122-48135
#F1EFF7	48129	6.5	1512	48122-48135
#F1EFF7	48128.5	6	1512	48122-48135
#FEFEFF	48128.5	7	1513	48122-48136
#FEFEFF	48129	7.5	1513	48122-48136
#FEFEFF	48129.5	7	1513	48122-48136
#FEFEFF	48129	6.5	1513	48122-48136
#FDFCFE	48129	7.5	1514	48122-48137
#FDFCFE	48129.5	8	1514	48122-48137
#FDFCFE	48130	7.5	1514	48122-48137
#FDFCFE	48129.5	7	1514	48122-48137
#DCD7EC	48129.5	8	1515	48122-48138
#DCD7EC	48130	8.5	1515	48122-48138
#DCD7EC	48130.5	8	1515	48122-48138
#DCD7EC	48130	7.5	1515	48122-48138
#F3F1F8	48130	8.5	1516	48122-48139
#F3F1F8	48130.5	9	1516	48122-48139
#F3F1F8	48131	8.5	1516	48122-48139
#F3F1F8	48130.5	8	1516	48122-48139
#F6F5FA	48130.5	9	1517	48122-48140
#F6F5FA	48131	9.5	1517	48122-48140
#F6F5FA	48131.5	9	1517	48122-48140
#F6F5FA	48131	8.5	1517	48122-48140
#FEFEFE	48131	9.5	1518	48122-48141
#FEFEFE	48131.5	10	1518	48122-48141
#FEFEFE	48132	9.5	1518	48122-48141
#FEFEFE	48131.5	9	1518	48122-48141
